appointment_id,customer_id,employee,service,category,appointment_date,revenue,month
1918,C0191,Nour,Facial,Skin Care,2025-10-24,282.09,2025-10
1919,C0014,Nour,Nails,Nails,2025-10-13,176.41,2025-10
1920,C0018,Sara,Hair Color,Hair,2025-10-21,357.55,2025-10
1921,C0300,Lina,Nails,Nails,2025-10-19,151.05,2025-10
1922,C0252,Lina,Nails,Nails,2025-10-20,134.51,2025-10
1923,C0142,Sara,Lashes,Beauty,2025-10-05,225.61,2025-10
1924,C0186,Sara,Hair Color,Hair,2025-10-27,358.69,2025-10
1925,C0160,Aisha,Hair Color,Hair,2025-10-13,459.6,2025-10
1926,C0008,Aisha,Hair Styling,Hair,2025-10-21,197.9,2025-10
1927,C0228,Lina,Waxing,Beauty,2025-10-14,142.38,2025-10
1928,C0245,Nour,Lashes,Beauty,2025-10-27,218.78,2025-10
1929,C0225,Rania,Facial,Skin Care,2025-10-12,278.79,2025-10
1930,C0080,Maya,Massage,Wellness,2025-10-01,287.52,2025-10
1931,C0055,Nour,Lashes,Beauty,2025-10-19,222.56,2025-10
1932,C0088,Aisha,Massage,Wellness,2025-10-25,269.87,2025-10
1933,C0223,Aisha,Hair Color,Hair,2025-10-13,466.21,2025-10
1934,C0231,Lina,Facial,Skin Care,2025-10-21,300.6,2025-10
1935,C0300,Maya,Facial,Skin Care,2025-10-23,332.48,2025-10
1936,C0093,Rania,Hair Styling,Hair,2025-10-08,156.3,2025-10
1937,C0029,Rania,Hair Styling,Hair,2025-10-21,193.96,2025-10
1938,C0015,Sara,Nails,Nails,2025-10-24,133.3,2025-10
1939,C0200,Nour,Lashes,Beauty,2025-10-07,279.5,2025-10
1940,C0061,Aisha,Hair Styling,Hair,2025-10-04,211.86,2025-10
1941,C0257,Sara,Nails,Nails,2025-10-27,176.78,2025-10
1942,C0259,Sara,Hair Color,Hair,2025-10-01,419.7,2025-10
1943,C0246,Nour,Facial,Skin Care,2025-10-16,297.65,2025-10
1944,C0060,Rania,Lashes,Beauty,2025-10-17,281.36,2025-10
1945,C0178,Lina,Massage,Wellness,2025-10-19,351.91,2025-10
1946,C0236,Nour,Lashes,Beauty,2025-10-05,272.7,2025-10
1947,C0015,Nour,Massage,Wellness,2025-10-20,351.95,2025-10
1948,C0037,Rania,Hair Styling,Hair,2025-10-23,183.82,2025-10
1949,C0004,Nour,Hair Styling,Hair,2025-10-08,183.72,2025-10
1950,C0143,Nour,Lashes,Beauty,2025-10-07,268.08,2025-10
1951,C0185,Maya,Nails,Nails,2025-10-05,148.85,2025-10
1952,C0053,Sara,Hair Color,Hair,2025-10-04,377.03,2025-10
1953,C0197,Rania,Lashes,Beauty,2025-10-20,270.4,2025-10
1954,C0292,Rania,Waxing,Beauty,2025-10-07,129.68,2025-10
1955,C0221,Sara,Waxing,Beauty,2025-10-23,135.71,2025-10
1956,C0049,Nour,Massage,Wellness,2025-10-11,355.76,2025-10
1957,C0015,Maya,Hair Styling,Hair,2025-10-16,215.55,2025-10
1958,C0052,Aisha,Facial,Skin Care,2025-10-09,313.66,2025-10
1959,C0043,Nour,Facial,Skin Care,2025-10-11,324.42,2025-10
1960,C0255,Aisha,Massage,Wellness,2025-10-11,349.49,2025-10
1961,C0255,Maya,Massage,Wellness,2025-10-04,301.62,2025-10
1962,C0299,Nour,Hair Color,Hair,2025-10-06,503.9,2025-10
1963,C0156,Maya,Hair Styling,Hair,2025-10-20,174.7,2025-10
1964,C0256,Aisha,Hair Styling,Hair,2025-10-04,172.7,2025-10
1965,C0105,Aisha,Waxing,Beauty,2025-10-02,107.79,2025-10
1966,C0259,Rania,Nails,Nails,2025-10-19,162.71,2025-10
1967,C0251,Lina,Nails,Nails,2025-10-27,175.13,2025-10
1968,C0065,Lina,Nails,Nails,2025-10-22,145.76,2025-10
1969,C0279,Rania,Hair Styling,Hair,2025-10-26,184.32,2025-10
1970,C0105,Aisha,Hair Styling,Hair,2025-10-22,181.45,2025-10
1971,C0129,Maya,Hair Styling,Hair,2025-10-23,176.29,2025-10
1972,C0140,Maya,Hair Styling,Hair,2025-10-08,167.68,2025-10
1973,C0253,Aisha,Hair Styling,Hair,2025-10-21,153.94,2025-10
1974,C0146,Sara,Waxing,Beauty,2025-10-03,126.46,2025-10
1975,C0231,Lina,Waxing,Beauty,2025-10-25,135.59,2025-10
1976,C0166,Nour,Nails,Nails,2025-10-01,140.1,2025-10
1977,C0143,Lina,Hair Color,Hair,2025-10-03,475.92,2025-10
1978,C0224,Nour,Facial,Skin Care,2025-10-13,319.06,2025-10
1979,C0098,Nour,Facial,Skin Care,2025-10-17,292.24,2025-10
1980,C0140,Nour,Massage,Wellness,2025-10-26,316.8,2025-10
1981,C0044,Rania,Hair Color,Hair,2025-10-12,417.68,2025-10
1982,C0144,Maya,Hair Styling,Hair,2025-10-04,180.77,2025-10
1983,C0275,Lina,Waxing,Beauty,2025-10-06,120.22,2025-10
1984,C0010,Lina,Waxing,Beauty,2025-10-14,141.11,2025-10
1985,C0210,Rania,Lashes,Beauty,2025-10-23,228.03,2025-10
1986,C0004,Maya,Hair Styling,Hair,2025-10-15,166.93,2025-10
1987,C0019,Sara,Hair Styling,Hair,2025-10-10,163.73,2025-10
1988,C0020,Nour,Hair Styling,Hair,2025-10-23,178.13,2025-10
1989,C0028,Lina,Waxing,Beauty,2025-10-15,109.4,2025-10
1990,C0039,Maya,Hair Color,Hair,2025-10-05,369.78,2025-10
1991,C0130,Lina,Nails,Nails,2025-10-01,128.79,2025-10
1992,C0067,Sara,Hair Color,Hair,2025-10-26,357.87,2025-10
1993,C0233,Maya,Massage,Wellness,2025-10-17,298.65,2025-10
1994,C0214,Sara,Facial,Skin Care,2025-10-01,314.87,2025-10
1995,C0086,Rania,Nails,Nails,2025-10-15,166.56,2025-10
1996,C0060,Maya,Hair Color,Hair,2025-10-12,450.74,2025-10
1997,C0033,Sara,Lashes,Beauty,2025-10-10,249.83,2025-10
1998,C0292,Aisha,Lashes,Beauty,2025-10-25,289.79,2025-10
1999,C0225,Rania,Lashes,Beauty,2025-10-12,273.82,2025-10
2000,C0244,Maya,Waxing,Beauty,2025-10-25,132.43,2025-10
2001,C0074,Sara,Hair Color,Hair,2025-10-08,382.89,2025-10
2002,C0130,Aisha,Nails,Nails,2025-10-28,179.06,2025-10
2003,C0291,Rania,Hair Styling,Hair,2025-10-15,179.85,2025-10
2004,C0067,Aisha,Nails,Nails,2025-10-19,130.33,2025-10
2005,C0284,Lina,Hair Styling,Hair,2025-10-05,191.41,2025-10
2006,C0120,Aisha,Nails,Nails,2025-10-06,138.7,2025-10
2007,C0158,Sara,Nails,Nails,2025-10-21,166.17,2025-10
2008,C0150,Nour,Hair Color,Hair,2025-10-11,393.59,2025-10
2009,C0047,Nour,Lashes,Beauty,2025-10-14,223.63,2025-10
2010,C0012,Rania,Waxing,Beauty,2025-10-22,122.6,2025-10
2011,C0174,Rania,Hair Styling,Hair,2025-10-09,214.34,2025-10
2012,C0116,Maya,Hair Color,Hair,2025-10-20,378.03,2025-10
2013,C0279,Nour,Hair Styling,Hair,2025-10-15,180.46,2025-10
2014,C0186,Nour,Hair Styling,Hair,2025-10-03,164.65,2025-10
2015,C0224,Sara,Massage,Wellness,2025-10-26,308.47,2025-10
2016,C0111,Maya,Hair Color,Hair,2025-10-20,360.4,2025-10
2017,C0232,Rania,Hair Styling,Hair,2025-10-19,183.03,2025-10
2018,C0088,Sara,Nails,Nails,2025-10-14,179.58,2025-10
2019,C0034,Sara,Nails,Nails,2025-10-08,167.81,2025-10
2020,C0155,Rania,Lashes,Beauty,2025-10-07,265.47,2025-10
2021,C0276,Nour,Hair Color,Hair,2025-10-12,453.23,2025-10
2022,C0024,Rania,Lashes,Beauty,2025-10-16,239.98,2025-10
2023,C0054,Rania,Hair Color,Hair,2025-10-23,499.3,2025-10
2024,C0198,Aisha,Hair Color,Hair,2025-10-13,452.59,2025-10
2025,C0027,Rania,Facial,Skin Care,2025-10-24,244.03,2025-10
2026,C0104,Rania,Nails,Nails,2025-10-07,177.04,2025-10
2027,C0125,Aisha,Lashes,Beauty,2025-10-13,243.33,2025-10
2028,C0019,Maya,Hair Styling,Hair,2025-10-05,160.95,2025-10
2029,C0266,Nour,Facial,Skin Care,2025-10-21,281.02,2025-10
2030,C0265,Sara,Nails,Nails,2025-10-17,153.57,2025-10
2031,C0019,Sara,Nails,Nails,2025-10-05,179.71,2025-10
2032,C0250,Maya,Hair Styling,Hair,2025-10-27,181.62,2025-10
2033,C0014,Nour,Waxing,Beauty,2025-10-14,127.86,2025-10
2034,C0175,Maya,Nails,Nails,2025-10-23,157.19,2025-10
2035,C0203,Lina,Hair Styling,Hair,2025-10-27,211.25,2025-10
2036,C0113,Nour,Lashes,Beauty,2025-10-13,292.56,2025-10
2037,C0016,Sara,Nails,Nails,2025-10-15,129.29,2025-10
2038,C0217,Sara,Lashes,Beauty,2025-10-12,275.93,2025-10
2039,C0095,Sara,Hair Styling,Hair,2025-10-02,170.17,2025-10
2040,C0200,Rania,Hair Styling,Hair,2025-10-09,161.82,2025-10
2041,C0141,Rania,Massage,Wellness,2025-10-12,310.36,2025-10
2042,C0048,Lina,Lashes,Beauty,2025-10-19,278.6,2025-10
2043,C0041,Rania,Waxing,Beauty,2025-10-12,130.87,2025-10
2044,C0270,Rania,Massage,Wellness,2025-10-08,331.89,2025-10
2045,C0217,Nour,Hair Color,Hair,2025-10-17,369.32,2025-10
2046,C0240,Aisha,Waxing,Beauty,2025-10-19,120.64,2025-10
2047,C0166,Lina,Hair Styling,Hair,2025-10-16,191.76,2025-10
2048,C0279,Rania,Facial,Skin Care,2025-10-06,296.17,2025-10
2049,C0103,Maya,Massage,Wellness,2025-10-04,296.34,2025-10
2050,C0254,Sara,Hair Styling,Hair,2025-10-18,165.98,2025-10
2051,C0225,Maya,Hair Styling,Hair,2025-10-08,209.29,2025-10
2052,C0022,Nour,Lashes,Beauty,2025-10-25,296.88,2025-10
2053,C0028,Maya,Waxing,Beauty,2025-10-13,134.82,2025-10
2054,C0280,Maya,Facial,Skin Care,2025-10-23,264.91,2025-10
2055,C0226,Maya,Facial,Skin Care,2025-10-04,271.24,2025-10
2056,C0252,Lina,Facial,Skin Care,2025-10-10,259.0,2025-10
2057,C0089,Nour,Nails,Nails,2025-10-25,128.11,2025-10
2058,C0166,Rania,Waxing,Beauty,2025-10-16,124.33,2025-10
2059,C0020,Aisha,Hair Styling,Hair,2025-10-15,160.34,2025-10
2060,C0077,Sara,Facial,Skin Care,2025-10-22,270.22,2025-10
2061,C0074,Lina,Lashes,Beauty,2025-11-16,269.26,2025-11
2062,C0172,Maya,Facial,Skin Care,2025-11-14,274.6,2025-11
2063,C0064,Nour,Nails,Nails,2025-11-19,151.58,2025-11
2064,C0109,Aisha,Facial,Skin Care,2025-11-12,299.24,2025-11
2065,C0079,Sara,Nails,Nails,2025-11-05,157.05,2025-11
2066,C0070,Aisha,Lashes,Beauty,2025-11-02,250.65,2025-11
2067,C0069,Aisha,Facial,Skin Care,2025-11-09,277.43,2025-11
2068,C0083,Aisha,Hair Color,Hair,2025-11-25,410.94,2025-11
2069,C0187,Rania,Massage,Wellness,2025-11-06,264.46,2025-11
2070,C0138,Lina,Waxing,Beauty,2025-11-23,103.63,2025-11
2071,C0084,Lina,Lashes,Beauty,2025-11-04,222.38,2025-11
2072,C0248,Rania,Nails,Nails,2025-11-04,147.55,2025-11
2073,C0178,Sara,Nails,Nails,2025-11-07,134.07,2025-11
2074,C0020,Maya,Lashes,Beauty,2025-11-09,244.34,2025-11
2075,C0150,Nour,Lashes,Beauty,2025-11-17,221.9,2025-11
2076,C0149,Rania,Facial,Skin Care,2025-11-08,334.5,2025-11
2077,C0026,Nour,Nails,Nails,2025-11-09,149.4,2025-11
2078,C0264,Maya,Facial,Skin Care,2025-11-02,331.41,2025-11
2079,C0168,Aisha,Hair Color,Hair,2025-11-22,373.4,2025-11
2080,C0062,Rania,Nails,Nails,2025-11-23,176.94,2025-11
2081,C0192,Sara,Hair Color,Hair,2025-11-21,492.61,2025-11
2082,C0194,Rania,Lashes,Beauty,2025-11-06,228.08,2025-11
2083,C0290,Aisha,Nails,Nails,2025-11-09,129.1,2025-11
2084,C0152,Maya,Lashes,Beauty,2025-11-22,249.5,2025-11
2085,C0141,Rania,Lashes,Beauty,2025-11-01,279.29,2025-11
2086,C0118,Nour,Nails,Nails,2025-11-01,144.87,2025-11
2087,C0128,Sara,Waxing,Beauty,2025-11-24,103.74,2025-11
2088,C0111,Nour,Hair Styling,Hair,2025-11-24,183.74,2025-11
2089,C0150,Sara,Waxing,Beauty,2025-11-27,114.14,2025-11
2090,C0167,Maya,Lashes,Beauty,2025-11-03,258.24,2025-11
2091,C0065,Rania,Hair Color,Hair,2025-11-24,408.59,2025-11
2092,C0093,Sara,Hair Color,Hair,2025-11-23,462.46,2025-11
2093,C0062,Sara,Facial,Skin Care,2025-11-01,283.18,2025-11
2094,C0258,Nour,Massage,Wellness,2025-11-12,353.47,2025-11
2095,C0160,Aisha,Nails,Nails,2025-11-13,162.02,2025-11
2096,C0248,Sara,Waxing,Beauty,2025-11-16,132.21,2025-11
2097,C0138,Rania,Hair Color,Hair,2025-11-28,435.66,2025-11
2098,C0242,Nour,Facial,Skin Care,2025-11-23,316.0,2025-11
2099,C0250,Maya,Nails,Nails,2025-11-10,176.78,2025-11
2100,C0102,Lina,Massage,Wellness,2025-11-24,308.7,2025-11
2101,C0125,Maya,Nails,Nails,2025-11-05,154.18,2025-11
2102,C0162,Maya,Facial,Skin Care,2025-11-12,291.26,2025-11
2103,C0125,Maya,Waxing,Beauty,2025-11-12,128.92,2025-11
2104,C0293,Maya,Hair Color,Hair,2025-11-28,403.78,2025-11
2105,C0206,Aisha,Massage,Wellness,2025-11-19,321.98,2025-11
2106,C0107,Aisha,Massage,Wellness,2025-11-17,341.15,2025-11
2107,C0024,Sara,Hair Styling,Hair,2025-11-14,169.75,2025-11
2108,C0003,Nour,Lashes,Beauty,2025-11-20,266.91,2025-11
2109,C0003,Aisha,Hair Color,Hair,2025-11-08,474.3,2025-11
2110,C0209,Maya,Hair Color,Hair,2025-11-26,381.59,2025-11
2111,C0069,Aisha,Nails,Nails,2025-11-13,179.57,2025-11
2112,C0260,Sara,Massage,Wellness,2025-11-15,340.49,2025-11
2113,C0126,Rania,Facial,Skin Care,2025-11-25,320.63,2025-11
2114,C0176,Lina,Hair Styling,Hair,2025-11-20,199.54,2025-11
2115,C0292,Rania,Nails,Nails,2025-11-15,149.19,2025-11
2116,C0110,Maya,Waxing,Beauty,2025-11-17,123.51,2025-11
2117,C0010,Aisha,Lashes,Beauty,2025-11-03,293.6,2025-11
2118,C0288,Lina,Lashes,Beauty,2025-11-19,212.83,2025-11
2119,C0168,Rania,Hair Color,Hair,2025-11-19,435.92,2025-11
2120,C0196,Aisha,Hair Styling,Hair,2025-11-03,158.86,2025-11
2121,C0147,Lina,Hair Color,Hair,2025-11-11,477.94,2025-11
2122,C0219,Aisha,Nails,Nails,2025-11-12,174.24,2025-11
2123,C0156,Lina,Hair Styling,Hair,2025-11-20,159.21,2025-11
2124,C0276,Lina,Lashes,Beauty,2025-11-06,244.63,2025-11
2125,C0240,Maya,Hair Color,Hair,2025-11-12,375.59,2025-11
2126,C0146,Sara,Lashes,Beauty,2025-11-22,273.63,2025-11
2127,C0232,Sara,Hair Color,Hair,2025-11-14,396.48,2025-11
2128,C0030,Lina,Facial,Skin Care,2025-11-28,262.36,2025-11
2129,C0217,Rania,Lashes,Beauty,2025-11-27,243.73,2025-11
2130,C0259,Maya,Hair Color,Hair,2025-11-27,470.52,2025-11
2131,C0011,Nour,Facial,Skin Care,2025-11-19,317.45,2025-11
2132,C0072,Nour,Massage,Wellness,2025-11-18,288.41,2025-11
2133,C0056,Aisha,Lashes,Beauty,2025-11-14,232.18,2025-11
2134,C0111,Sara,Massage,Wellness,2025-11-17,322.69,2025-11
2135,C0240,Rania,Hair Styling,Hair,2025-11-06,179.33,2025-11
2136,C0004,Sara,Hair Styling,Hair,2025-11-04,206.32,2025-11
2137,C0237,Nour,Nails,Nails,2025-11-18,160.39,2025-11
2138,C0069,Nour,Facial,Skin Care,2025-11-21,290.76,2025-11
2139,C0036,Aisha,Hair Styling,Hair,2025-11-12,187.09,2025-11
2140,C0248,Nour,Nails,Nails,2025-11-08,171.94,2025-11
2141,C0278,Aisha,Hair Styling,Hair,2025-11-02,201.23,2025-11
2142,C0294,Lina,Nails,Nails,2025-11-05,141.61,2025-11
2143,C0181,Lina,Facial,Skin Care,2025-11-24,326.61,2025-11
2144,C0027,Sara,Waxing,Beauty,2025-11-27,117.54,2025-11
2145,C0005,Maya,Hair Color,Hair,2025-11-02,487.05,2025-11
2146,C0070,Lina,Nails,Nails,2025-11-16,131.4,2025-11
2147,C0207,Aisha,Hair Color,Hair,2025-11-08,406.64,2025-11
2148,C0229,Nour,Nails,Nails,2025-11-25,165.12,2025-11
2149,C0070,Rania,Lashes,Beauty,2025-11-06,227.74,2025-11
2150,C0089,Aisha,Hair Color,Hair,2025-11-27,459.0,2025-11
2151,C0100,Aisha,Lashes,Beauty,2025-11-11,217.6,2025-11
2152,C0218,Aisha,Hair Color,Hair,2025-11-19,415.25,2025-11
2153,C0187,Sara,Hair Color,Hair,2025-11-09,460.69,2025-11
2154,C0211,Aisha,Hair Styling,Hair,2025-11-10,199.31,2025-11
2155,C0060,Lina,Nails,Nails,2025-11-28,137.68,2025-11
2156,C0106,Sara,Waxing,Beauty,2025-11-21,135.98,2025-11
2157,C0104,Nour,Lashes,Beauty,2025-11-15,229.28,2025-11
2158,C0043,Lina,Lashes,Beauty,2025-11-12,255.64,2025-11
2159,C0049,Lina,Nails,Nails,2025-11-04,173.51,2025-11
2160,C0199,Maya,Hair Color,Hair,2025-11-01,441.98,2025-11
2161,C0067,Nour,Hair Styling,Hair,2025-11-16,208.38,2025-11
2162,C0254,Nour,Nails,Nails,2025-11-21,156.33,2025-11
2163,C0214,Aisha,Lashes,Beauty,2025-11-24,220.75,2025-11
2164,C0088,Lina,Lashes,Beauty,2025-11-04,259.72,2025-11
2165,C0191,Aisha,Lashes,Beauty,2025-11-28,238.23,2025-11
2166,C0230,Sara,Hair Color,Hair,2025-11-17,358.85,2025-11
2167,C0049,Maya,Hair Styling,Hair,2025-11-17,195.27,2025-11
2168,C0003,Maya,Hair Color,Hair,2025-11-13,488.8,2025-11
2169,C0133,Maya,Hair Color,Hair,2025-11-13,434.56,2025-11
2170,C0059,Nour,Facial,Skin Care,2025-11-25,277.36,2025-11
2171,C0210,Sara,Waxing,Beauty,2025-11-02,120.16,2025-11
2172,C0054,Aisha,Hair Color,Hair,2025-11-11,460.07,2025-11
2173,C0252,Rania,Hair Color,Hair,2025-11-20,441.68,2025-11
2174,C0191,Rania,Hair Styling,Hair,2025-11-06,181.75,2025-11
2175,C0044,Aisha,Hair Styling,Hair,2025-11-13,214.25,2025-11
2176,C0180,Aisha,Facial,Skin Care,2025-11-14,251.2,2025-11
2177,C0016,Lina,Nails,Nails,2025-11-22,160.38,2025-11
2178,C0031,Nour,Nails,Nails,2025-11-10,131.31,2025-11
2179,C0234,Maya,Hair Color,Hair,2025-11-18,502.56,2025-11
2180,C0132,Aisha,Hair Styling,Hair,2025-11-04,199.35,2025-11
2181,C0237,Rania,Massage,Wellness,2025-11-04,352.21,2025-11
2182,C0230,Lina,Lashes,Beauty,2025-11-01,223.09,2025-11
2183,C0065,Aisha,Waxing,Beauty,2025-11-19,143.11,2025-11
2184,C0152,Sara,Nails,Nails,2025-11-03,163.66,2025-11
2185,C0238,Sara,Facial,Skin Care,2025-11-03,316.82,2025-11
2186,C0239,Nour,Hair Styling,Hair,2025-11-20,175.89,2025-11
2187,C0295,Rania,Hair Styling,Hair,2025-11-05,205.42,2025-11
2188,C0168,Nour,Nails,Nails,2025-11-21,177.69,2025-11
2189,C0012,Aisha,Hair Styling,Hair,2025-11-14,212.88,2025-11
2190,C0078,Maya,Nails,Nails,2025-11-07,151.84,2025-11
2191,C0287,Lina,Hair Styling,Hair,2025-11-12,190.01,2025-11
2192,C0209,Nour,Facial,Skin Care,2025-11-17,245.44,2025-11
2193,C0116,Maya,Hair Color,Hair,2025-11-16,426.01,2025-11
2194,C0053,Maya,Nails,Nails,2025-11-27,178.22,2025-11
2195,C0002,Nour,Nails,Nails,2025-11-28,174.27,2025-11
2196,C0254,Sara,Nails,Nails,2025-11-26,165.79,2025-11
2197,C0289,Lina,Nails,Nails,2025-11-16,171.85,2025-11
2198,C0067,Nour,Facial,Skin Care,2025-11-09,303.73,2025-11
2199,C0220,Sara,Hair Color,Hair,2025-11-23,407.85,2025-11
2200,C0215,Rania,Hair Styling,Hair,2025-11-05,155.78,2025-11
2201,C0047,Aisha,Nails,Nails,2025-11-19,170.91,2025-11
2202,C0005,Nour,Massage,Wellness,2025-11-02,332.0,2025-11
2203,C0133,Maya,Facial,Skin Care,2025-11-10,264.96,2025-11
2204,C0159,Sara,Facial,Skin Care,2025-11-08,319.61,2025-11
2205,C0289,Maya,Facial,Skin Care,2025-11-12,275.16,2025-11
2206,C0271,Maya,Waxing,Beauty,2025-11-27,122.84,2025-11
2207,C0172,Rania,Waxing,Beauty,2025-11-01,108.55,2025-11
2208,C0286,Maya,Hair Color,Hair,2025-11-17,462.54,2025-11
2209,C0134,Lina,Hair Styling,Hair,2025-11-16,213.03,2025-11
2210,C0060,Lina,Hair Styling,Hair,2025-11-18,161.44,2025-11
2211,C0109,Maya,Nails,Nails,2025-11-08,146.17,2025-11
2212,C0237,Rania,Nails,Nails,2025-11-18,139.29,2025-11
2213,C0107,Nour,Massage,Wellness,2025-11-10,261.76,2025-11
2214,C0118,Maya,Massage,Wellness,2025-11-24,309.6,2025-11
2215,C0051,Sara,Nails,Nails,2025-11-15,146.31,2025-11
2216,C0045,Nour,Hair Color,Hair,2025-11-17,465.37,2025-11
2217,C0062,Rania,Massage,Wellness,2025-11-01,265.96,2025-11
2218,C0277,Rania,Massage,Wellness,2025-11-07,330.84,2025-11
2219,C0163,Lina,Hair Styling,Hair,2025-11-13,177.55,2025-11
2220,C0173,Lina,Facial,Skin Care,2025-11-27,323.48,2025-11
2221,C0045,Maya,Waxing,Beauty,2025-11-02,130.91,2025-11
2222,C0178,Lina,Hair Color,Hair,2025-11-13,494.64,2025-11
2223,C0172,Rania,Nails,Nails,2025-11-10,153.8,2025-11
2224,C0029,Nour,Hair Styling,Hair,2025-11-03,179.23,2025-11
2225,C0076,Rania,Hair Color,Hair,2025-11-08,399.24,2025-11
2226,C0218,Maya,Nails,Nails,2025-11-24,164.2,2025-11
2227,C0006,Nour,Massage,Wellness,2025-11-03,351.33,2025-11
2228,C0233,Rania,Nails,Nails,2025-11-03,173.2,2025-11
2229,C0091,Aisha,Hair Styling,Hair,2025-11-12,156.55,2025-11
2230,C0083,Nour,Lashes,Beauty,2025-11-19,280.98,2025-11
2231,C0130,Sara,Facial,Skin Care,2025-11-04,279.58,2025-11
2232,C0095,Nour,Hair Styling,Hair,2025-11-18,184.97,2025-11
2233,C0013,Lina,Hair Styling,Hair,2025-11-20,172.72,2025-11
2234,C0175,Lina,Nails,Nails,2025-11-14,142.49,2025-11
2235,C0014,Lina,Hair Styling,Hair,2025-11-03,170.31,2025-11
2236,C0003,Lina,Nails,Nails,2025-11-21,171.94,2025-11
2237,C0257,Aisha,Hair Color,Hair,2025-11-11,466.29,2025-11
2238,C0142,Rania,Hair Color,Hair,2025-11-24,431.44,2025-11
2239,C0010,Nour,Massage,Wellness,2025-11-14,353.87,2025-11
2240,C0230,Maya,Hair Styling,Hair,2025-11-17,166.73,2025-11
2241,C0036,Sara,Nails,Nails,2025-11-21,153.69,2025-11
2242,C0285,Maya,Facial,Skin Care,2025-11-13,315.72,2025-11
2243,C0197,Maya,Lashes,Beauty,2025-11-14,276.89,2025-11
2244,C0262,Sara,Hair Color,Hair,2025-11-26,438.54,2025-11
2245,C0229,Rania,Nails,Nails,2025-11-12,141.58,2025-11
2246,C0255,Lina,Nails,Nails,2025-11-11,165.65,2025-11
2247,C0204,Sara,Facial,Skin Care,2025-11-04,238.92,2025-11
2248,C0182,Rania,Nails,Nails,2025-11-10,171.17,2025-11
2249,C0165,Maya,Hair Color,Hair,2025-11-07,362.3,2025-11
2250,C0196,Rania,Hair Color,Hair,2025-12-03,471.6,2025-12
2251,C0017,Aisha,Hair Color,Hair,2025-12-01,392.68,2025-12
2252,C0140,Aisha,Facial,Skin Care,2025-12-23,328.68,2025-12
2253,C0183,Rania,Lashes,Beauty,2025-12-08,243.6,2025-12
2254,C0113,Lina,Lashes,Beauty,2025-12-08,235.87,2025-12
2255,C0147,Maya,Hair Color,Hair,2025-12-24,384.23,2025-12
2256,C0209,Nour,Facial,Skin Care,2025-12-21,335.53,2025-12
2257,C0050,Sara,Nails,Nails,2025-12-13,164.02,2025-12
2258,C0288,Aisha,Facial,Skin Care,2025-12-08,301.42,2025-12
2259,C0032,Nour,Hair Styling,Hair,2025-12-13,168.93,2025-12
2260,C0001,Sara,Nails,Nails,2025-12-28,164.88,2025-12
2261,C0201,Rania,Facial,Skin Care,2025-12-04,278.64,2025-12
2262,C0196,Aisha,Massage,Wellness,2025-12-25,303.97,2025-12
2263,C0141,Sara,Lashes,Beauty,2025-12-10,277.15,2025-12
2264,C0142,Maya,Hair Styling,Hair,2025-12-24,169.35,2025-12
2265,C0165,Sara,Hair Color,Hair,2025-12-10,471.26,2025-12
2266,C0228,Nour,Hair Styling,Hair,2025-12-10,184.61,2025-12
2267,C0157,Sara,Lashes,Beauty,2025-12-16,271.87,2025-12
2268,C0016,Aisha,Waxing,Beauty,2025-12-25,126.14,2025-12
2269,C0284,Aisha,Lashes,Beauty,2025-12-07,248.32,2025-12
2270,C0238,Nour,Facial,Skin Care,2025-12-04,327.81,2025-12
2271,C0032,Lina,Waxing,Beauty,2025-12-22,112.29,2025-12
2272,C0063,Sara,Lashes,Beauty,2025-12-10,248.26,2025-12
2273,C0128,Lina,Lashes,Beauty,2025-12-09,283.83,2025-12
2274,C0154,Nour,Hair Styling,Hair,2025-12-09,155.74,2025-12
2275,C0149,Rania,Lashes,Beauty,2025-12-15,285.87,2025-12
2276,C0262,Sara,Nails,Nails,2025-12-23,145.14,2025-12
2277,C0142,Nour,Massage,Wellness,2025-12-05,331.48,2025-12
2278,C0107,Sara,Hair Color,Hair,2025-12-08,490.89,2025-12
2279,C0288,Rania,Hair Color,Hair,2025-12-06,461.69,2025-12
2280,C0220,Maya,Facial,Skin Care,2025-12-25,246.72,2025-12
2281,C0104,Maya,Lashes,Beauty,2025-12-17,276.76,2025-12
2282,C0296,Lina,Facial,Skin Care,2025-12-16,332.51,2025-12
2283,C0063,Nour,Lashes,Beauty,2025-12-20,290.49,2025-12
2284,C0284,Maya,Hair Color,Hair,2025-12-27,502.61,2025-12
2285,C0221,Aisha,Lashes,Beauty,2025-12-26,221.27,2025-12
2286,C0009,Rania,Hair Color,Hair,2025-12-04,483.74,2025-12
2287,C0032,Rania,Hair Styling,Hair,2025-12-25,188.18,2025-12
2288,C0144,Rania,Massage,Wellness,2025-12-20,350.58,2025-12
2289,C0166,Lina,Hair Styling,Hair,2025-12-17,173.67,2025-12
2290,C0022,Sara,Nails,Nails,2025-12-14,135.37,2025-12
2291,C0160,Nour,Hair Color,Hair,2025-12-18,361.34,2025-12
2292,C0186,Lina,Waxing,Beauty,2025-12-25,127.41,2025-12
2293,C0001,Aisha,Hair Styling,Hair,2025-12-15,181.04,2025-12
2294,C0161,Maya,Lashes,Beauty,2025-12-01,239.74,2025-12
2295,C0218,Rania,Hair Styling,Hair,2025-12-15,172.12,2025-12
